File,ID,English,Vietnamese
GameTextCharacterCreate,5607,"Grants the following effects for 15 turns:\n\n- Max. HP/Max. SP +10%\n- Elem. Atk. +5%",""
GameTextCharacterCreate,5608,"Grants the following effects for 15 turns:\n\n- Max. HP/Max. SP +10%\n- Evasion +5%",""
GameTextCharacterCreate,4601,"A grilled beef dish that fills you with strength.",""
GameTextCharacterCreate,4602,"A light snack that gives you a boost of energy.",""
GameTextCharacterCreate,4603,"A simmered lamb dish that bolsters your strength in a pinch.",""
GameTextCharacterCreate,4604,"A chicken dish that enhances your concentration.",""
GameTextCharacterCreate,4605,"A noodle dish that can be slurped down quickly.",""
GameTextCharacterCreate,4606,"A stewed vegetable dish that leaves you invigorated.",""
GameTextCharacterCreate,4607,"A grilled fish dish that clears your head.",""
GameTextCharacterCreate,4608,"An eye-catching assortment of ingredients.",""
GameTextCharacterCreate,5701,"Elem. Atk. +10%",""
GameTextCharacterCreate,5702,"Phys. Atk. +10%",""
GameTextCharacterCreate,5703,"Phys. Def. +10%\nElem. Def. +10%",""
GameTextCharacterCreate,5704,"A key engraved with the crest of a dagger.",""
GameTextCharacterCreate,5705,"A fragment of a letter. Its content cannot be deciphered.",""
GameTextCharacterCreate,5706,"Grants the following effects for 15 turns:\n- Elem. Def. +20%/Phys. Def. +15%\n- Fire/Ice/Lightning/Wind Resistance +15%",""
GameTextCharacterCreate,5707,"Greatly increases maximum HP.",""
GameTextCharacterCreate,5708,"A mushroom bed that can be maintained to yield a harvest of\nmushrooms at a later date.",""
GameTextCharacterCreate,4701,"A bracelet you received several years back on the Day of Reverence.\nIt was made by your childhood friend, Stia, who has one just like it.",""
GameTextCharacterCreate,4702,"A wristband given to you by senior watchman Phenn. Apparently,\nyou're supposed to wear it when you want to get fired up.",""
GameTextCharacterCreate,4703,"A talisman gifted to you by Deacon Laurana after you fell and\ninjured yourself. It carries the blessing of the Sacred Flame.",""
GameTextCharacterCreate,4704,"A key you picked up in the town square when you were a child.\nRumor has it that a certain warrior is looking for this key.",""
GameTextCharacterCreate,4705,"You vaguely remember receiving this from a mysterious kitten\nwhen you were very young.",""
GameTextCharacterCreate,4706,"A dish favored by a once-famous actor whose whereabouts are\ncurrently unknown.",""
GameTextCharacterCreate,4707,"Special nuts given to you by the vegetable-loving Basil.\nThey were simply too precious for you to eat.",""
GameTextCharacterCreate,4708,"A bed of mushrooms entrusted to you by a traveler from Emberglow\nlong ago. Apparently, they're a local specialty.",""
GameTextCharacterCreate,5801,"50% chance to counter physical attacks.",""
GameTextCharacterCreate,5802,"Raise the amount restored by the equipped character's HP/SP recovery skills.",""
GameTextCharacterCreate,5803,"The equipped character will restore 2 BP when near death.",""
GameTextCharacterCreate,4801,"You devised this skill to fight back against tyranny while remembering\nthe carnage from that day.",""
GameTextCharacterCreate,4802,"You learned all you could about healing, and acquired ways to\nefficiently rejuvenate both body and spirit.",""
GameTextCharacterCreate,4803,"While scrounging for food in the forest, you learned ways to survive\nin even the harshest conditions.",""
GameTextEnding,90001,"ただ歩くだけ 他には何も望まない",""
GameTextEnding,90003,"この暗がりの道を 照らす灯りさえあれば",""
GameTextEnding,90005,"通り過ぎた町と人は 色褪せても消えず",""
GameTextEnding,90007,"旅路が途切れることはない",""
GameTextEnding,90008,"歩くたび失い",""
GameTextEnding,90010,"踏みしめる道は 戦いの傷で覆われて",""
GameTextEnding,90011,"白く降り積もった 痛みと悲しみを",""
GameTextEnding,90013,"この手で掬う その先に……",""
GameTextEnding,90015,"幾千の時を越えて あなたに巡り会った",""
GameTextEnding,90017,"この胸の静寂に 温かな声が聴こえる",""
GameTextEnding,90019,"“何が為に生まれた？” 私を抱く手はもうない",""
GameTextEnding,90021,"ただ歩く 声のする方へ",""
GameTextEnding,90023,"幾千の時を越えて それでもあなたに会いたい",""
GameTextEnding,90025,"その場所は 歩くには遠すぎる",""
GameTextEnding,90027,"私を呼び続ける声 ただ歩く",""
GameTextEnding,90029,"答えがある場所へ",""
GameTextEnding,90030,"人は光持って生まれ 底知れぬ谷へ堕ちていく",""
GameTextEnding,90032,"“何が為に生まれた？”　“この手は何を掴む？”",""
GameTextEnding,90034,"答えの無い螺旋の中で 手繰り寄せられて",""
GameTextEnding,90036,"ふたりの摩擦が生んだのは 新たな灯火",""
GameTextEnding,90038,"ただ歩くだけ 他には何も要らない",""
GameTextEnding,90040,"ここにある灯りが 私の道を照らすから",""
GameTextEnding,99789,"Hence I wander—",""
GameTextEnding,99790,"There's naught else I long for—",""
GameTextEnding,99791,"But as long as I hold",""
GameTextEnding,99792,"A dim lamp for this road",""
GameTextEnding,99793,"All the souls I've walked past",""
GameTextEnding,99794,"May fade but still last;",""
GameTextEnding,99795,"Ne'er shall this course end.",""
GameTextEnding,99796,"Loss follows my ev'ry step;",""
GameTextEnding,99797,"The road I tread",""
GameTextEnding,99798,"Is paved with my wounds.",""
GameTextEnding,99799,"All the pain and the sorrow",""
GameTextEnding,99800,"I gather with these hands",""
GameTextEnding,99801,"Piled up like snow;",""
GameTextEnding,99802,"Where do they go?",""
GameTextEnding,99803,"Here I found you",""
GameTextEnding,99804,"From across the eons.",""
GameTextEnding,99805,"I can hear a warm voice",""
GameTextEnding,99806,"From a breast that is stilled:",""
GameTextEnding,99807,"Wherefore are we born?",""
GameTextEnding,99808,"Arms hold no more,",""
GameTextEnding,99809,"Yet I carry on",""
GameTextEnding,99810,"To that voice.",""
GameTextEnding,99811,"Pressing onward",""
GameTextEnding,99812,"From across the eons,",""
GameTextEnding,99813,"Though the place where you are",""
GameTextEnding,99814,"Is much too far to walk.",""
GameTextEnding,99815,"There's a voice that's calling;",""
GameTextEnding,99816,"I keep on walking",""
GameTextEnding,99817,"To where I know truth lies.",""
GameTextEnding,99818,"Purest newborns",""
GameTextEnding,99819,"Fall to depths unfathomed.",""
GameTextEnding,99820,"Tell me why we're put here;",""
GameTextEnding,99821,"What can we hope to grasp?",""
GameTextEnding,99822,"Devoid of answers we draw closer,",""
GameTextEnding,99823,"Confrontation spilleth over;",""
GameTextEnding,99824,"Friction of our motions",""
GameTextEnding,99825,"Sparks a new flame.",""
GameTextEnding,99826,"Hence I journey—",""
GameTextEnding,99827,"There's naught else I need—",""
GameTextEnding,99828,"Lights we've kindled",""
GameTextEnding,99829,"Light the road that sustains me...",""
GameTextEnding,101721,"Concept and Production",""
GameTextEnding,101722,"Producer",""
GameTextEnding,101723,"Directors",""
GameTextEnding,101724,"Main Scenario",""
GameTextEnding,101725,"Writer (Master of Power)",""
GameTextEnding,101726,"Scenario Direction",""
GameTextEnding,101727,"Sound Producer",""
GameTextEnding,101728,"Composer & Arranger",""
GameTextEnding,101729,"Key Visual",""
GameTextEnding,101730,"Pixel Artist",""
GameTextEnding,101731,"Logo Design",""
GameTextEnding,101732,"System Director",""
GameTextEnding,101733,"Battle Director",""
GameTextEnding,101734,"Art Director",""
GameTextEnding,101735,"Associate Director",""
GameTextEnding,101736,"Business Producer",""
GameTextEnding,101737,"Technical Directors",""
GameTextEnding,101738,"Technical Artist",""
GameTextEnding,101739,"Lead Project Managers",""
GameTextEnding,101740,"Lead Event Planer",""
GameTextEnding,101741,"Lead Programmer",""
GameTextEnding,101742,"Lead 3D Map Designer",""
GameTextEnding,101743,"Lead UI Designers",""
GameTextEnding,101744,"Lead Effect Artist",""
GameTextEnding,101745,"Project Managers",""
GameTextEnding,101746,"Planners",""
GameTextEnding,101747,"Battle Planners",""
GameTextEnding,101748,"Level Designers",""
GameTextEnding,101749,"Event Planners",""
GameTextEnding,101750,"Field Planners",""
GameTextEnding,101751,"Programmers",""
GameTextEnding,101752,"UI Designers",""
GameTextEnding,101753,"Dot Designers",""
GameTextEnding,101754,"3D Map Designers",""
GameTextEnding,101755,"3D Effect Designers",""
GameTextEnding,101756,"Illustrators",""
GameTextEnding,101757,"Scenario Designers",""
GameTextEnding,101758,"Sound Designers",""
GameTextEnding,101759,"Localization Project Managers",""
GameTextEnding,101760,"QA",""
GameTextEnding,101761,"Coordinators",""
GameTextEnding,101762,"Technical Engineers",""
GameTextEnding,101763,"Guidelines Coordinators",""
GameTextEnding,101935,"Music",""
GameTextEnding,101764,"Tomoya Asano",""
GameTextEnding,101765,"Masashi Takahashi",""
GameTextEnding,101766,"Hirohito Suzuki",""
GameTextEnding,101767,"Yasuhiro Kidera",""
GameTextEnding,101768,"Katsuhiro Miyano",""
GameTextEnding,101769,"Kakunoshin Futsuzawa",""
GameTextEnding,101770,"Masaru Hatano",""
GameTextEnding,101771,"Hirohito Suzuki",""
GameTextEnding,101772,"Yasunori Nishiki",""
GameTextEnding,101773,"Naoki Ikushima",""
GameTextEnding,101774,"Shizuka Morimoto",""
GameTextEnding,101775,"Meri Matsumoto",""
GameTextEnding,101776,"Kunitaka Negishi",""
GameTextEnding,101777,"Kota Oosaki",""
GameTextEnding,101778,"Kenta Kamada",""
GameTextEnding,101779,"Takashi Yamada",""
GameTextEnding,101780,"Yuta Ashimine",""
GameTextEnding,101781,"Masayuki Saitoh",""
GameTextEnding,101782,"Mitsuru Kamiyama",""
GameTextEnding,101783,"Shingo Kimura",""
GameTextEnding,101784,"Kohei Takayama",""
GameTextEnding,101785,"Kazuhiko Kobayashi",""
GameTextEnding,101786,"Ryoma Kikutani",""
GameTextEnding,101787,"Fumihiro Ikegami",""
GameTextEnding,101788,"Yusuke Sato",""
GameTextEnding,101789,"Ayumi Takahashi",""
GameTextEnding,101790,"Hisashi Asuma",""
GameTextEnding,101791,"Yuri Tanaka",""
GameTextEnding,101792,"Kimihiro Ozaki",""
GameTextEnding,101793,"Yoshiko Shibao",""
GameTextEnding,101794,"Tomohiko Hirano",""
GameTextEnding,101795,"Kazunori Shibata",""
GameTextEnding,101796,"Hidekazu Nakajima",""
GameTextEnding,101797,"Sakae Fukushima",""
GameTextEnding,101798,"Tsukasa Shibata",""
GameTextEnding,101799,"Yuichi Shimamura",""
GameTextEnding,101800,"Youjin Hwang",""
GameTextEnding,101801,"Takeshi Yamamoto",""
GameTextEnding,101802,"Masanori Minami",""
GameTextEnding,101803,"Kimito Omura",""
GameTextEnding,101804,"Keishiro Ko",""
GameTextEnding,101805,"Keiji Furukawa",""
GameTextEnding,101806,"Hiromi Kamimura",""
GameTextEnding,101807,"Yuusuke Kodama",""
GameTextEnding,101808,"Akira Suzuki",""
GameTextEnding,101809,"Machiko Horie",""
GameTextEnding,101810,"Yuki Tsuzuki",""
GameTextEnding,101811,"Yusuke Ukitsu",""
GameTextEnding,101812,"Atsuhito Watanabe",""
GameTextEnding,101813,"Tomoaki Nakamura",""
GameTextEnding,101814,"Yosuke Tanaka",""
GameTextEnding,101815,"Hitomi Sato",""
GameTextEnding,101816,"Miyu Saito",""
GameTextEnding,101817,"Takashi Hino",""
GameTextEnding,101818,"Yutaro Shiroeda",""
GameTextEnding,101819,"Akiyoshi Ohta",""
GameTextEnding,101820,"Takeo Ogawa",""
GameTextEnding,101821,"Kei Urushibata",""
GameTextEnding,101822,"Ayumi Higuchi",""
GameTextEnding,101823,"Tomohiro Noma",""
GameTextEnding,101824,"Kazuhiko Maeda",""
GameTextEnding,101825,"Yasushi Kamimura",""
GameTextEnding,101826,"Kenta Sugaya",""
GameTextEnding,101827,"Satoshi Karasawa",""
GameTextEnding,101828,"Kanau Shibayama",""
GameTextEnding,101829,"Norimasa Katsumi",""
GameTextEnding,101830,"Hidehito Sawai",""
GameTextEnding,101831,"Yuya Ishii",""
GameTextEnding,101832,"Shuhei Kawato",""
GameTextEnding,101833,"Masaki Kobayashi",""
GameTextEnding,101834,"Makoto Hasegawa",""
GameTextEnding,101835,"Kenichiro Shioda",""
GameTextEnding,101836,"Seiki Iwamura",""
GameTextEnding,101837,"Yoshiaki Watanabe",""
GameTextEnding,101838,"Makiko Ogane",""
GameTextEnding,101839,"Tatsuya Sakurai",""
GameTextEnding,101840,"Tatsuki Yonei",""
GameTextEnding,101841,"Katsuyuki Sakamoto",""
GameTextEnding,101842,"Tahiru Arai",""
GameTextEnding,101843,"Takushi Kishita",""
GameTextEnding,101844,"Kazuki Matsumoto",""
GameTextEnding,101845,"Rintaro Yamaguchi",""
GameTextEnding,101846,"Yu Suzuki",""
GameTextEnding,101847,"Changhee Joung",""
GameTextEnding,101848,"Maki Kanazawa",""
GameTextEnding,101849,"Ayako Sakai",""
GameTextEnding,101850,"Hiroyuki Sato",""
GameTextEnding,101851,"Tatsuya Kamata",""
GameTextEnding,101852,"Jun Nakamura",""
GameTextEnding,101853,"Yoichi Kubo",""
GameTextEnding,101854,"Mio Matsuda",""
GameTextEnding,101855,"Ken Hashimoto",""
GameTextEnding,101856,"Naoyuki Kikumoto",""
GameTextEnding,101857,"Kana Endo",""
GameTextEnding,101858,"Yusaku Kanaoka",""
GameTextEnding,101859,"Masataka Kawano",""
GameTextEnding,101860,"Saori Matsumoto",""
GameTextEnding,101861,"Shota Morisaki",""
GameTextEnding,101862,"Kyo Matsuura",""
GameTextEnding,101863,"Satomi Kaeriyama",""
GameTextEnding,101864,"Rie Igarashi",""
GameTextEnding,101865,"Hironobu Eto",""
GameTextEnding,101866,"Rina Yoshiura",""
GameTextEnding,101867,"Tatsuaki Urushihara",""
GameTextEnding,101868,"Megumi Okawara",""
GameTextEnding,101869,"Rika Okazaki",""
GameTextEnding,101870,"Kaori Nishio",""
GameTextEnding,101871,"Maika Minami",""
GameTextEnding,101872,"Kaede Yamaguchi",""
GameTextEnding,101873,"Rie Suzuki",""
GameTextEnding,101874,"Yutaka Nagayama",""
GameTextEnding,101875,"Suguru Yoshihashi",""
GameTextEnding,101876,"Eito Terry",""
GameTextEnding,101877,"Kyoko Hagiwara",""
GameTextEnding,101878,"Kou Shigenobu",""
GameTextEnding,101879,"Nariaki Moriya",""
GameTextEnding,101880,"Yu Sasaki",""
GameTextEnding,101881,"Wako Yokoyama",""
GameTextEnding,101882,"Tsubasa Fujisaki",""
GameTextEnding,101883,"Takeshi Oi",""
GameTextEnding,101884,"Yuhei Suzuki",""
GameTextEnding,101885,"Ryota Yamanaka",""
GameTextEnding,101886,"Yoshiharu Saito",""
GameTextEnding,101887,"Hirokazu Kaneda",""
GameTextEnding,101888,"Katsuhiro Nakayama",""
GameTextEnding,101889,"Kentaro Uchida",""
GameTextEnding,101890,"Kengo Murata",""
GameTextEnding,101891,"Suguru Ishikawa",""
GameTextEnding,101892,"Shoya Ofuku",""
GameTextEnding,101893,"Takumi Hosoi",""
GameTextEnding,101894,"Tetsunoshin Yuzawa",""
GameTextEnding,101895,"Rinko Yasuhara",""
GameTextEnding,101896,"Shohei Kawano",""
GameTextEnding,101897,"Masahiro Kimura",""
GameTextEnding,101898,"Hiroyuki Ogura",""
GameTextEnding,101899,"Takahiro Shimizu",""
GameTextEnding,101900,"Ryoma Tagami",""
GameTextEnding,101901,"Yoichiro Muto",""
GameTextEnding,101902,"Masahiro Nakajima",""
GameTextEnding,101903,"Takuma Sakurada",""
GameTextEnding,101904,"Kazuya Nakazawa",""
GameTextEnding,101905,"Yusuke Kozai",""
GameTextEnding,101906,"Noboru Taniguchi",""
GameTextEnding,101907,"Tatsuya Nonaka",""
GameTextEnding,101908,"Kouhei Sawamoto",""
GameTextEnding,101700,"In memory and honor of Asuma san.",""
GameTextEnding,101720,"Your work brought this game to life.",""
GameTextEnding,99830,"Cast",""
GameTextEnding,101910,"“Master of Wealth”, Herminia",""
GameTextEnding,99832,"Atsuko Tanaka",""
GameTextEnding,99833,"Marissa Lenti",""
GameTextEnding,101911,"“Master of Power”, Tytos",""
GameTextEnding,99835,"Rikiya Koyama",""
GameTextEnding,99836,"Erik Ransom",""
GameTextEnding,101912,"“Master of Fame”, Auguste",""
GameTextEnding,99838,"Daisuke Namikawa",""
GameTextEnding,99839,"Michael Mishkin",""
GameTextEnding,101913,"“Master of All”, King Pardis III",""
GameTextEnding,99841,"Tessyo Genda",""
GameTextEnding,99842,"Andy Abbott",""
GameTextEnding,101914,"“Bestower of Wealth”, Oskha",""
GameTextEnding,99844,"Daisuke Hirakawa",""
GameTextEnding,99845,"Kieran Regan",""
GameTextEnding,101915,"“Bestower of Power”, Tatloch",""
GameTextEnding,99847,"Miyuki Sawashiro",""
GameTextEnding,99848,"Debra Wilson",""
GameTextEnding,101916,"“Bestower of Fame”, Ceraphina",""
GameTextEnding,99850,"Manaka Iwami",""
GameTextEnding,99851,"Emi Lo",""
GameTextEnding,99852,"Sazantos",""
GameTextEnding,99853,"Jun Fukushima",""
GameTextEnding,99854,"Aaron Dismuke",""
GameTextEnding,99855,"Protagonist",""
GameTextEnding,99856,"Shogo Sakata",""
GameTextEnding,99857,"Yohei Azakami",""
GameTextEnding,99858,"Kenichi Suzumura",""
GameTextEnding,99859,"Kana Ichinose",""
GameTextEnding,99860,"Fairouz Ai",""
GameTextEnding,99861,"Tomori Kusunoki",""
GameTextEnding,99862,"Barrett Leddy",""
GameTextEnding,99863,"Bryson Baugus",""
GameTextEnding,99864,"Alan Lee",""
GameTextEnding,99865,"Courtney Lin",""
GameTextEnding,99866,"Aria Saltini",""
GameTextEnding,101918,"Judy Lee",""
GameTextEnding,99867,"Stia",""
GameTextEnding,99868,"Haruka Tomatsu",""
GameTextEnding,99869,"Sam Slade",""
GameTextEnding,99870,"Phenn",""
GameTextEnding,99871,"Jun Kasama",""
GameTextEnding,99872,"Grant George",""
GameTextEnding,99873,"Laurana",""
GameTextEnding,99874,"Sayaka Sembongi",""
GameTextEnding,99875,"Risa Mei",""
GameTextEnding,99876,"Ludo",""
GameTextEnding,99877,"Shun Horie",""
GameTextEnding,99878,"Yung-I Chang",""
GameTextEnding,99879,"Celsus",""
GameTextEnding,99880,"Hiroki Goto",""
GameTextEnding,99881,"Lex Lang",""
GameTextEnding,99882,"Macy",""
GameTextEnding,99883,"Miho Okasaki",""
GameTextEnding,99884,"Suzie Yeung",""
GameTextEnding,99885,"Alexia",""
GameTextEnding,99886,"M・A・O",""
GameTextEnding,99887,"Salli Saffioti",""
GameTextEnding,99888,"Viator",""
GameTextEnding,99889,"Yusuke Kobayashi",""
GameTextEnding,99890,"Griffin Puatu",""
